CALENDAR_ID,CUSTOMER_ID,PROVIDER_ID,DEVICE_ID,ROUNDS,BET_EUR,WIN_EUR,GROSS_REVENUE_EUR,BONUS_COST_EUR,NET_REVENUE_EUR,IS_ACTIVE_CUSTOMER
20240107,3,4,1,195,"8,536.65","-6,984.47","1,552.17",-275.93,"1,276.24",1
20240301,26,1,1,731,"7,079.20","-7,703.44",-624.24,-650.82,"-1,275.05",1
20240110,7,1,1,447,"5,924.64",-663.44,"5,261.20",-811.05,"4,450.16",1
20240319,3,3,1,492,"9,384.37",-64.52,"9,319.85",-175.04,"9,144.81",1
20240206,4,2,1,107,"3,130.86","-2,594.92",535.93,-343.81,192.12,1
20240106,30,3,1,284,"8,645.65","-4,991.05","3,654.60",-351.16,"3,303.44",1
20240120,28,3,2,997,"8,625.29","-8,357.63",267.66,-557.44,-289.78,1
20240108,27,2,1,358,"1,927.62","-1,958.92",-31.30,-182.34,-213.64,1
20240331,22,4,1,633,"8,190.76","-4,118.56","4,072.20",-648.48,"3,423.72",1
20240321,6,3,2,440,"9,733.98","-6,675.66","3,058.32",-787.98,"2,270.34",1
20240330,2,1,2,321,"9,683.07","-8,175.47","1,507.61",-256.96,"1,250.65",1
20240224,8,4,2,461,"2,818.66","-9,334.18","-6,515.52",-829.16,"-7,344.68",1
20240225,16,1,1,595,0.00,"-2,617.66","-2,617.66",-846.23,"-3,463.89",0
20240129,25,2,1,313,"4,044.40",-482.54,"3,561.86",-138.38,"3,423.48",1
20240211,10,1,2,391,"4,569.12","-4,191.30",377.83,-555.79,-177.96,1
20240329,22,1,1,995,"1,144.26","-8,194.49","-7,050.23",-309.33,"-7,359.56",1
20240209,6,4,2,524,"3,000.43","-8,114.22","-5,113.79",-174.36,"-5,288.16",1
20240119,8,1,1,277,"5,754.58","-7,507.82","-1,753.23",-973.30,"-2,726.53",1
20240330,19,1,1,351,0.00,"-3,855.52","-3,855.52",-227.39,"-4,082.91",0
20240222,12,3,2,658,"2,428.07","-6,513.89","-4,085.82",-263.68,"-4,349.50",1
20240302,29,1,2,727,"9,081.46","-5,881.16","3,200.30",-246.08,"2,954.22",1
20240112,28,3,1,858,0.00,"-8,132.72","-8,132.72",-680.56,"-8,813.28",0
20240307,17,3,1,959,"5,794.61","-9,984.29","-4,189.68",-106.36,"-4,296.04",1
20240223,16,4,2,474,"8,823.37","-1,337.93","7,485.44",-748.71,"6,736.73",1
20240117,10,4,2,110,"9,618.79","-6,193.02","3,425.78",-835.64,"2,590.13",1
20240126,12,2,1,456,"8,698.89","-2,882.54","5,816.35",-928.75,"4,887.59",1
20240124,19,4,1,448,"1,058.87","-7,680.26","-6,621.39",-115.29,"-6,736.69",1
20240309,22,4,2,179,460.59,-796.37,-335.78,-422.61,-758.39,1
20240127,21,3,2,70,"7,008.83","-9,438.72","-2,429.88",-191.32,"-2,621.21",1
20240108,13,1,1,6,"4,081.52","-2,113.65","1,967.87",-683.67,"1,284.21",1
20240118,17,4,2,164,"2,292.59",-323.55,"1,969.04",-768.01,"1,201.03",1
20240120,15,3,2,481,"1,764.45","-7,320.50","-5,556.04",-976.88,"-6,532.92",1
20240316,17,4,2,175,"9,473.21","-4,989.93","4,483.28",-257.03,"4,226.25",1
20240303,8,1,1,366,"4,743.19","-1,932.92","2,810.26",-845.65,"1,964.61",1
20240122,11,4,1,591,0.00,"-9,506.32","-9,506.32",-986.53,"-10,492.85",0
20240307,26,1,1,854,"8,400.54","-8,030.67",369.87,-157.07,212.79,1
20240127,30,2,1,573,"1,411.05",-947.17,463.88,-277.97,185.91,1
20240120,16,4,1,407,401.05,"-9,594.81","-9,193.75",-754.55,"-9,948.30",1
20240206,26,4,1,777,"2,941.99","-8,836.67","-5,894.68",-918.31,"-6,812.98",1
20240124,5,1,2,30,"8,218.75","-4,866.28","3,352.48",-93.98,"3,258.50",1
20240305,26,1,1,943,0.00,"-6,208.77","-6,208.77",-418.27,"-6,627.04",0
20240321,7,3,2,420,"7,307.70","-8,053.73",-746.03,-124.67,-870.70,1
20240221,23,2,2,561,"7,411.01",-50.69,"7,360.32",-67.22,"7,293.10",1
20240113,13,3,1,368,"4,032.31","-6,314.52","-2,282.21",-17.87,"-2,300.08",1
20240207,28,3,1,696,"5,601.83",-613.10,"4,988.72",-990.78,"3,997.95",1
20240221,7,1,2,42,"7,390.76","-8,698.85","-1,308.09",-406.77,"-1,714.86",1
20240109,22,4,1,739,0.00,"-1,808.32","-1,808.32",-194.05,"-2,002.37",0
20240115,11,2,2,47,"3,775.92","-2,406.79","1,369.14",-376.57,992.56,1
20240301,28,2,2,178,0.00,"-3,755.69","-3,755.69",-846.98,"-4,602.67",0
20240103,19,1,2,383,0.00,"-2,567.03","-2,567.03",-139.23,"-2,706.26",0
20240131,18,4,2,288,"7,707.63","-4,611.67","3,095.95",-848.50,"2,247.45",1
20240222,28,1,2,123,"6,563.35","-3,210.66","3,352.69",-860.36,"2,492.33",1
20240130,8,2,2,49,"3,618.47","-6,981.68","-3,363.21",-15.19,"-3,378.40",1
20240308,23,1,2,869,0.00,"-5,092.54","-5,092.54",-547.70,"-5,640.24",0
20240110,14,3,2,214,0.00,"-2,664.95","-2,664.95",-350.64,"-3,015.59",0
20240222,14,2,2,599,"3,619.28","-7,919.20","-4,299.92",-19.68,"-4,319.61",1
20240218,10,2,2,915,"6,240.76",-805.70,"5,435.06",-78.10,"5,356.96",1
20240313,8,2,2,597,"2,985.05","-5,505.44","-2,520.39",-734.64,"-3,255.03",1
20240104,13,3,1,422,"4,635.72","-8,080.19","-3,444.46",-417.02,"-3,861.49",1
20240302,17,4,2,475,"5,150.91","-3,944.75","1,206.16",-11.35,"1,194.81",1
20240326,24,2,2,504,"5,593.68","-1,766.92","3,826.76",-414.77,"3,411.99",1
20240214,1,1,2,624,"5,351.64","-7,537.12","-2,185.48",-753.83,"-2,939.31",1
20240208,30,4,1,743,"2,018.02","-3,270.93","-1,252.91",-392.71,"-1,645.62",1
20240123,4,3,1,508,"1,427.72","-6,337.44","-4,909.72",-20.98,"-4,930.70",1
20240116,25,3,2,293,"3,598.65","-2,275.61","1,323.03",-613.05,709.98,1
20240104,24,1,2,570,"8,910.37",-43.71,"8,866.67",-515.98,"8,350.68",1
20240207,22,1,2,104,"9,796.80","-8,232.09","1,564.71",-330.17,"1,234.55",1
20240104,6,3,2,77,479.27,-674.94,-195.67,-956.92,"-1,152.59",1
20240113,19,2,2,718,"9,960.87","-2,423.83","7,537.03",-832.93,"6,704.10",1
20240106,21,1,1,642,"5,323.40",-22.29,"5,301.11",-299.56,"5,001.55",1
20240122,1,2,1,722,"3,887.92","-9,219.61","-5,331.69",-653.95,"-5,985.64",1
20240204,17,1,1,183,"4,482.27","-4,175.40",306.88,-460.12,-153.24,1
20240203,12,3,2,678,"8,734.97","-3,413.26","5,321.71",-131.48,"5,190.23",1
20240120,3,1,1,969,"4,081.58","-2,716.27","1,365.31",-823.25,542.06,1
20240314,20,2,1,926,"1,936.41","-4,997.76","-3,061.35",-437.25,"-3,498.60",1
20240225,4,4,1,400,"9,204.55","-4,692.46","4,512.08",-142.75,"4,369.34",1
20240103,2,3,1,876,"2,676.61","-1,998.66",677.94,-917.31,-239.37,1
20240202,25,4,1,751,"3,359.38","-6,713.47","-3,354.08",-105.70,"-3,459.78",1
20240330,1,4,1,260,"1,724.98","-9,372.07","-7,647.09",-698.24,"-8,345.32",1
20240106,20,1,1,658,"2,143.77","-8,526.62","-6,382.85",-504.96,"-6,887.82",1
20240214,5,1,1,188,"7,989.94",-848.00,"7,141.94",-524.46,"6,617.48",1
20240117,14,4,1,909,"7,547.21","-5,778.25","1,768.96",-736.37,"1,032.59",1
20240209,16,1,1,897,"6,652.34","-2,807.57","3,844.77",-242.45,"3,602.32",1
20240206,16,1,2,162,323.12,"-9,372.39","-9,049.27",-589.57,"-9,638.84",1
20240204,14,2,1,854,"9,393.55","-3,039.23","6,354.33",-539.56,"5,814.77",1
20240119,7,3,2,422,"3,119.99",-996.46,"2,123.53",-415.26,"1,708.27",1
20240205,2,3,2,800,"1,992.61","-6,334.60","-4,341.99",-304.83,"-4,646.82",1
20240311,8,3,2,361,"6,890.10","-1,989.42","4,900.69",-345.02,"4,555.66",1
20240111,18,4,1,720,"2,505.10","-6,998.15","-4,493.06",-536.17,"-5,029.22",1
20240211,29,3,1,813,0.00,"-9,266.44","-9,266.44",-646.10,"-9,912.54",0
20240224,14,2,1,515,"3,237.78","-5,731.27","-2,493.49",-966.83,"-3,460.31",1
20240307,8,1,2,969,151.21,"-7,290.07","-7,138.86",-157.29,"-7,296.14",1
20240317,29,2,2,752,"4,969.22","-4,209.27",759.95,-177.48,582.47,1
20240309,9,2,1,385,"2,959.33","-1,798.55","1,160.78",-769.47,391.30,1
20250328,12,4,1,366,"8,929.80","-8,605.06",324.74,-793.70,-468.96,1
20250318,9,3,1,733,0.00,"-1,519.80","-1,519.80",-553.23,"-2,073.04",0
20250331,28,1,2,961,"9,793.98","-5,750.69","4,043.29",-839.94,"3,203.35",1
20250220,16,2,2,524,"6,166.02","-3,334.58","2,831.43",-656.22,"2,175.22",1
20250101,10,1,2,176,"9,953.30","-2,915.51","7,037.78",-669.93,"6,367.85",1
20250118,2,4,1,633,0.00,"-9,434.39","-9,434.39",-680.42,"-10,114.81",0
20250320,9,1,1,101,"8,239.27",-437.34,"7,801.93",-756.76,"7,045.17",1
20250220,29,3,2,852,0.00,"-8,237.20","-8,237.20",-115.61,"-8,352.81",0
20250302,20,4,1,399,164.92,"-9,622.27","-9,457.34",-730.89,"-10,188.23",1
20250210,24,3,1,479,"4,916.59","-7,753.60","-2,837.01",-944.83,"-3,781.84",1
20250317,27,1,1,534,"3,270.57","-3,685.23",-414.66,-274.99,-689.65,1
20250226,4,4,1,569,"8,043.90","-7,216.78",827.12,-876.64,-49.52,1
20250302,5,1,2,319,"8,668.89","-2,946.64","5,722.25",-446.99,"5,275.26",1
20250320,15,1,1,687,"7,289.41","-6,198.15","1,091.26",-137.41,953.85,1
20250224,23,1,1,655,"8,394.49","-6,503.78","1,890.71",-363.31,"1,527.39",1
20250107,16,3,2,486,"7,771.90","-1,457.13","6,314.77",-513.44,"5,801.34",1
20250329,13,1,1,715,"3,820.14","-5,219.68","-1,399.54",-563.11,"-1,962.65",1
20250211,2,1,2,455,"7,400.99","-1,751.84","5,649.14",-245.85,"5,403.29",1
20250323,17,4,1,986,"7,721.00","-4,215.78","3,505.22",-348.02,"3,157.20",1
20250321,23,1,2,439,"4,818.17","-1,526.16","3,292.02",-879.61,"2,412.41",1
20250208,27,2,1,671,"3,862.87","-8,669.05","-4,806.18",-59.40,"-4,865.58",1
20250128,10,4,2,489,0.00,"-2,225.26","-2,225.26",-249.91,"-2,475.16",0
20250312,28,2,1,514,"8,752.63","-5,205.97","3,546.66",-297.86,"3,248.80",1
20250213,15,1,1,587,"8,365.34","-7,505.29",860.06,-791.53,68.53,1
20250314,14,2,1,880,"4,587.15","-6,288.32","-1,701.17",-96.32,"-1,797.49",1
20250208,15,4,2,348,"3,224.53","-7,762.52","-4,537.99",-18.69,"-4,556.68",1
20250202,14,3,2,659,"7,904.12","-4,063.91","3,840.21",-639.09,"3,201.12",1
20250226,16,3,2,749,"7,538.70","-8,522.82",-984.12,-434.92,"-1,419.04",1
20250203,19,1,2,116,"6,698.23","-5,564.63","1,133.60",-725.52,408.08,1
20250228,17,1,1,306,"3,626.98","-6,145.64","-2,518.66",-100.95,"-2,619.61",1
20250107,12,3,1,495,"7,245.34","-5,500.35","1,744.99",-207.68,"1,537.31",1
20250115,21,1,1,34,"4,064.96","-3,134.53",930.43,-907.73,22.70,1
20250330,8,1,2,499,"3,318.62","-1,760.39","1,558.23",-608.24,949.99,1
20250128,10,3,1,545,0.00,"-4,594.32","-4,594.32",-281.80,"-4,876.13",0
20250121,18,1,1,515,"3,514.52","-8,156.97","-4,642.45",-488.49,"-5,130.94",1
20250112,22,3,2,369,"2,048.44","-6,576.36","-4,527.91",-799.33,"-5,327.24",1
20250116,27,1,1,778,"6,692.22","-3,831.84","2,860.38",-309.77,"2,550.61",1
20250209,16,3,2,182,"5,254.53","-8,312.48","-3,057.96",-595.38,"-3,653.34",1
20250223,12,2,2,879,"1,547.19",-316.77,"1,230.42",-393.74,836.68,1
20250315,25,3,2,716,"8,699.83","-3,414.70","5,285.13",-87.96,"5,197.17",1
20250128,1,1,1,12,"8,206.84","-3,527.42","4,679.41",-689.43,"3,989.98",1
20250315,7,1,1,471,"4,764.10","-4,904.38",-140.29,-324.02,-464.31,1
20250205,2,3,2,906,"7,830.68","-5,173.20","2,657.48",-48.48,"2,609.00",1
20250217,15,2,2,865,"6,269.84","-6,231.67",38.17,-737.70,-699.54,1
20250209,24,4,2,495,"4,863.68","-7,042.45","-2,178.77",-997.81,"-3,176.58",1
20250122,14,3,2,288,"5,649.76","-4,792.97",856.79,-698.08,158.71,1
20250323,5,3,2,378,"7,902.81","-4,433.90","3,468.92",-302.45,"3,166.47",1
20250205,15,2,1,377,"9,953.31",-269.00,"9,684.31",-526.18,"9,158.13",1
20250119,5,2,2,205,"6,609.20","-8,324.38","-1,715.18",-650.38,"-2,365.56",1
20250320,24,4,1,482,"1,461.30","-3,627.79","-2,166.49",-555.02,"-2,721.50",1
20250123,8,3,2,826,"3,904.46","-4,978.70","-1,074.24",-671.26,"-1,745.50",1
20250323,5,1,2,257,442.14,"-2,265.54","-1,823.39",-486.87,"-2,310.27",1
20250323,23,1,1,110,"6,715.53","-7,412.41",-696.88,-697.23,"-1,394.11",1
20250125,18,3,1,754,0.00,"-4,731.13","-4,731.13",-137.71,"-4,868.84",0
20250324,29,3,2,332,"3,094.94","-7,087.60","-3,992.66",-106.66,"-4,099.32",1
20250203,5,2,2,635,"2,609.38","-6,517.73","-3,908.35",-302.33,"-4,210.68",1
20250105,20,4,2,130,"5,398.60","-1,336.30","4,062.30",-652.37,"3,409.92",1
20250302,14,1,2,161,0.00,"-1,342.31","-1,342.31",-267.03,"-1,609.34",0
20250130,22,3,2,564,"8,181.38","-8,460.57",-279.19,-217.61,-496.80,1
20250330,30,3,2,826,"9,566.85","-4,257.76","5,309.08",-837.76,"4,471.32",1
20250312,2,1,1,180,130.47,"-6,033.23","-5,902.76",-722.58,"-6,625.34",1
20250110,30,2,2,83,"5,740.98","-8,550.40","-2,809.42",-454.92,"-3,264.34",1
20250110,20,2,2,327,"7,898.65","-2,607.00","5,291.64",-512.66,"4,778.98",1
20250204,7,2,1,369,"1,722.23","-2,314.26",-592.03,-865.53,"-1,457.57",1
20250108,11,4,2,291,"5,201.22","-9,695.49","-4,494.27",-914.24,"-5,408.51",1
20250304,30,3,1,658,"1,834.44","-2,683.73",-849.29,-994.12,"-1,843.40",1
20250307,30,1,1,404,343.17,"-1,155.37",-812.20,-907.67,"-1,719.88",1
20250113,15,2,1,479,"9,566.76","-4,636.91","4,929.85",-26.36,"4,903.49",1
20250125,8,4,1,529,"9,416.09",-905.63,"8,510.46",-201.43,"8,309.03",1
20250114,17,3,2,146,"8,424.25","-8,668.10",-243.85,-693.11,-936.96,1
20250126,6,1,1,372,"8,377.69","-4,557.83","3,819.86",-692.96,"3,126.90",1
20250224,15,1,2,888,"7,562.39","-5,532.47","2,029.92",-550.38,"1,479.54",1
20250311,29,2,2,380,"6,843.78","-6,028.93",814.84,-162.36,652.48,1
20250221,22,2,1,190,"3,083.29",-447.17,"2,636.12",-680.45,"1,955.66",1
20250322,7,3,1,160,"4,338.96","-4,205.92",133.04,-96.02,37.02,1
20250222,7,3,2,551,0.00,"-1,087.62","-1,087.62",-883.25,"-1,970.87",0
20250102,26,2,1,534,"7,099.64","-7,371.99",-272.36,-350.17,-622.53,1
20250211,13,1,2,386,"1,798.73","-7,249.97","-5,451.24",-848.42,"-6,299.66",1
20250207,6,1,2,880,"6,659.37","-2,761.21","3,898.16",-334.00,"3,564.16",1
20250116,24,1,2,172,"6,825.73","-3,453.52","3,372.20",-805.19,"2,567.01",1
20250208,21,3,1,686,"1,228.14","-5,366.92","-4,138.77",-508.29,"-4,647.06",1
20250325,16,4,2,418,"9,049.18","-6,523.41","2,525.77",-580.67,"1,945.10",1
20250107,27,4,1,559,"2,629.87","-8,545.79","-5,915.93",-548.12,"-6,464.04",1
20250108,14,4,1,33,"8,052.88","-2,647.99","5,404.89",-414.09,"4,990.80",1
20250204,2,2,1,772,"1,105.23","-7,023.04","-5,917.81",-63.34,"-5,981.15",1
20250220,30,3,2,255,"7,526.33","-8,246.86",-720.52,-290.46,"-1,010.98",1
20250222,26,3,1,687,335.06,"-8,030.55","-7,695.49",-172.78,"-7,868.27",1
20250115,24,3,1,885,"9,378.16","-5,120.34","4,257.82",-621.43,"3,636.39",1
20250107,13,1,1,773,"9,389.50","-6,066.23","3,323.27",-460.71,"2,862.56",1
20250217,3,2,1,210,"7,493.49","-5,625.14","1,868.35",-130.38,"1,737.97",1
20250215,9,3,1,177,"1,990.70","-9,262.35","-7,271.64",-85.16,"-7,356.80",1
20250114,18,4,2,242,"9,471.59","-7,967.27","1,504.32",-894.37,609.96,1
20250227,2,3,2,350,"7,630.46","-9,782.39","-2,151.93",-451.19,"-2,603.11",1
20250223,12,3,2,458,"8,603.97","-9,314.46",-710.49,-788.33,"-1,498.82",1
20250110,27,4,1,633,"8,362.81","-6,578.58","1,784.23",-462.74,"1,321.49",1
20250331,8,3,1,61,"4,117.85","-9,088.81","-4,970.96",-496.86,"-5,467.82",1
20250310,26,3,2,193,4.08,"-9,262.40","-9,258.31",-332.93,"-9,591.24",1
20250128,4,3,1,717,"2,840.93","-8,410.88","-5,569.95",-178.64,"-5,748.58",1
20250125,14,1,1,105,"6,556.30","-7,313.10",-756.80,-57.01,-813.81,1
20250324,4,1,2,992,"2,501.65","-7,966.40","-5,464.76",-914.23,"-6,378.99",1
20250304,29,2,2,569,0.00,"-4,489.20","-4,489.20",-412.18,"-4,901.38",0
20250117,1,2,1,425,"7,222.12","-8,430.71","-1,208.60",-213.75,"-1,422.35",1
20250323,21,2,2,813,"9,929.25","-7,199.32","2,729.93",-991.11,"1,738.82",1
20250101,12,2,1,282,0.00,"-4,392.29","-4,392.29",-439.61,"-4,831.90",0
20250317,6,1,1,859,"2,994.93","-4,301.53","-1,306.61",-342.15,"-1,648.75",1
20250302,16,1,1,118,"7,435.30","-1,191.86","6,243.44",-203.21,"6,040.23",1
20250206,24,1,2,14,"4,129.83","-9,046.88","-4,917.05",-872.00,"-5,789.05",1
20250323,8,3,2,523,"8,661.89","-9,460.70",-798.81,-207.70,"-1,006.51",1
20250110,16,4,1,387,"9,019.62","-2,440.39","6,579.23",-201.56,"6,377.67",1
20250212,25,2,1,847,"4,904.47","-7,695.67","-2,791.21",-568.02,"-3,359.23",1
20250308,2,4,2,930,"3,064.64","-3,517.48",-452.85,-684.40,"-1,137.24",1
20250223,21,2,1,913,"3,682.79","-5,757.00","-2,074.21",-226.76,"-2,300.96",1
20250228,1,4,1,881,"3,047.92","-8,780.62","-5,732.70",-878.76,"-6,611.46",1
20250327,27,4,2,579,"4,063.36","-3,024.47","1,038.89",-417.94,620.95,1
20250311,16,3,1,802,346.61,"-8,656.49","-8,309.88",-893.91,"-9,203.79",1
20250106,22,3,1,197,"4,665.90","-6,675.50","-2,009.60",-528.95,"-2,538.55",1
20250304,12,2,1,327,"9,050.85","-4,965.58","4,085.27",-50.62,"4,034.65",1
20250217,7,2,2,652,"8,632.84","-6,153.40","2,479.44",-341.05,"2,138.40",1
20250224,8,3,1,980,"3,253.12","-6,459.40","-3,206.28",-181.49,"-3,387.77",1
20250112,12,3,1,731,"8,390.38","-8,214.83",175.55,-472.68,-297.12,1
20250330,13,4,1,884,"9,693.47","-7,840.97","1,852.50",-894.48,958.02,1
20250301,27,4,2,676,0.00,"-4,941.34","-4,941.34",-892.34,"-5,833.68",0
20250221,19,1,2,829,"3,763.13","-2,596.88","1,166.25",-467.39,698.87,1
20250102,15,1,1,402,"3,880.19","-8,863.26","-4,983.07",-596.80,"-5,579.87",1
20250217,27,1,1,593,"5,043.52","-9,605.08","-4,561.56",-568.40,"-5,129.96",1
20250110,3,4,1,235,360.86,"-5,196.26","-4,835.40",-677.21,"-5,512.61",1
20250326,19,4,2,448,"9,031.01","-2,095.18","6,935.83",-347.12,"6,588.71",1
20250104,3,1,2,432,"8,348.33","-2,724.45","5,623.88",-777.23,"4,846.65",1
20250114,23,4,2,526,"8,758.49",-671.33,"8,087.16",-628.46,"7,458.70",1
20250114,26,1,2,922,0.00,"-4,339.32","-4,339.32",-317.34,"-4,656.66",0
20250220,23,1,2,839,611.52,"-3,913.53","-3,302.01",-350.23,"-3,652.24",1
20250105,3,2,1,466,"3,692.61","-7,205.25","-3,512.64",-956.28,"-4,468.92",1
20250207,24,1,1,735,"9,085.89","-5,143.43","3,942.47",-465.50,"3,476.96",1
20250210,10,4,1,535,0.00,"-8,684.81","-8,684.81",-646.00,"-9,330.80",0
20250317,25,4,1,87,"7,593.15","-4,606.31","2,986.84",-809.36,"2,177.48",1
20250112,14,1,1,551,"6,046.87","-6,146.54",-99.67,-452.89,-552.55,1
20250304,9,4,2,619,"4,735.64","-6,059.19","-1,323.55",-689.26,"-2,012.81",1
20250123,29,1,1,219,"2,714.20","-8,357.14","-5,642.95",-326.42,"-5,969.37",1
20250113,15,2,1,110,"2,609.08","-5,694.64","-3,085.56",-820.98,"-3,906.54",1
20250312,8,1,1,240,"4,330.92","-6,771.06","-2,440.14",-477.75,"-2,917.89",1
20250305,12,2,2,173,"6,398.69","-5,168.68","1,230.02",-702.46,527.55,1
20250124,7,4,1,75,0.00,-846.38,-846.38,-181.16,"-1,027.54",0
20250221,10,4,2,484,"7,675.13","-1,885.89","5,789.24",-963.57,"4,825.68",1
20250219,5,3,2,965,"1,977.58","-6,979.56","-5,001.99",-564.42,"-5,566.41",1
20250218,21,2,1,79,"4,716.86","-2,129.93","2,586.93",-595.57,"1,991.35",1
20250217,23,2,2,272,"4,628.09","-1,166.19","3,461.90",-295.46,"3,166.43",1
20250228,18,4,1,841,"3,157.91","-4,024.83",-866.92,-522.00,"-1,388.92",1
20250117,15,2,2,857,"5,564.39","-5,244.46",319.93,-896.39,-576.46,1
20250327,12,4,1,543,"7,017.75","-3,800.94","3,216.80",-322.21,"2,894.59",1
20250121,16,3,2,442,373.28,"-1,550.62","-1,177.35",-550.05,"-1,727.40",1
20250324,7,4,2,991,"9,840.99","-2,896.81","6,944.18",-175.83,"6,768.35",1
20250105,5,3,2,445,"1,930.96",-872.37,"1,058.59",-578.09,480.49,1
20250208,24,1,2,209,"2,673.00","-5,637.77","-2,964.77",-597.88,"-3,562.65",1
20250116,5,2,1,496,"5,882.80",-59.85,"5,822.95",-531.69,"5,291.26",1
20250312,28,2,2,660,0.00,"-3,509.84","-3,509.84",-726.38,"-4,236.21",0
20250311,18,3,2,476,"2,571.59","-8,680.18","-6,108.59",-265.26,"-6,373.85",1
20250212,12,3,1,635,"1,713.20","-2,117.25",-404.05,-271.88,-675.93,1
20250117,12,4,1,869,"7,250.07","-3,573.32","3,676.76",-436.49,"3,240.27",1
20250128,29,4,1,508,"2,953.03","-7,041.88","-4,088.85",-803.46,"-4,892.31",1
20250201,16,1,2,204,"8,486.17","-4,320.79","4,165.39",-120.61,"4,044.78",1
20250311,26,1,1,976,"1,642.78","-5,031.61","-3,388.83",-90.41,"-3,479.24",1
20250314,1,3,2,254,0.00,"-6,161.18","-6,161.18",-790.02,"-6,951.20",0
20250313,29,2,2,933,306.76,"-5,950.97","-5,644.21",-324.55,"-5,968.75",1
20250126,30,3,2,935,"8,627.77","-1,642.01","6,985.76",-76.89,"6,908.87",1
20250212,28,1,2,356,"6,073.86","-1,031.13","5,042.73",-158.99,"4,883.74",1
20250120,16,3,1,237,"3,521.30",-55.33,"3,465.97",-810.17,"2,655.80",1
20250316,14,1,1,754,"9,670.69","-7,118.77","2,551.91",-179.64,"2,372.27",1
20250308,1,4,1,241,180.13,"-5,286.53","-5,106.40",-66.79,"-5,173.18",1
20250103,11,2,1,538,"3,969.95","-5,569.67","-1,599.72",-384.09,"-1,983.81",1
20250313,26,1,2,971,"9,922.42","-3,090.37","6,832.05",-605.49,"6,226.56",1
20250308,23,2,2,790,"2,431.24","-2,697.67",-266.43,-81.35,-347.78,1
20250325,9,2,2,561,"6,402.04","-1,663.78","4,738.26",-982.72,"3,755.53",1
20250326,12,4,1,277,"9,545.07","-2,977.65","6,567.42",-977.55,"5,589.86",1
20250211,11,2,2,32,"4,982.50","-5,992.95","-1,010.45",-831.73,"-1,842.18",1
20250307,4,1,1,867,"7,603.12",-420.59,"7,182.53",-365.56,"6,816.97",1
20250110,18,1,1,779,"7,070.73","-8,661.98","-1,591.25",-774.90,"-2,366.15",1
20250318,11,2,2,531,0.00,"-6,366.30","-6,366.30",-225.62,"-6,591.92",0
20250323,25,2,1,113,"7,349.87","-3,046.81","4,303.06",-199.06,"4,104.00",1
20250304,24,1,2,317,"3,005.51","-3,092.03",-86.52,-142.24,-228.76,1
20250118,24,1,2,45,"2,914.01","-2,343.65",570.36,-866.51,-296.16,1
20250324,19,4,1,979,"7,308.09","-4,503.26","2,804.83",-534.32,"2,270.51",1
20250302,11,4,1,27,953.59,"-4,103.94","-3,150.36",-397.69,"-3,548.05",1
20250119,2,2,1,299,"5,125.76","-1,575.06","3,550.70",-21.46,"3,529.24",1
20250205,26,2,2,961,0.00,"-8,217.62","-8,217.62",-912.30,"-9,129.92",0
20250323,7,3,1,235,"1,386.44","-8,610.51","-7,224.07",-886.56,"-8,110.63",1
20250128,23,2,1,935,"8,393.93","-6,337.06","2,056.88",-31.85,"2,025.03",1
20250329,11,1,2,362,"5,766.96","-1,587.17","4,179.79",-754.79,"3,425.00",1
20250101,6,4,1,801,"6,973.29","-6,234.22",739.07,-245.70,493.38,1
20250318,29,4,2,597,"2,657.15","-8,819.83","-6,162.68",-785.65,"-6,948.33",1
20250320,18,2,2,55,"8,419.16","-3,363.33","5,055.83",-92.85,"4,962.98",1
20250119,6,3,2,756,"6,774.78","-1,750.21","5,024.57",-971.58,"4,052.98",1
20250123,2,3,2,589,"3,168.89","-4,536.54","-1,367.65",-412.27,"-1,779.91",1
20250328,5,4,1,238,"8,490.08","-6,734.50","1,755.58",-510.43,"1,245.14",1
20250203,9,3,2,194,"6,855.88",-868.49,"5,987.39",-262.05,"5,725.34",1
20250209,7,4,2,381,"1,141.12","-5,583.08","-4,441.96",-555.85,"-4,997.81",1
20250316,18,4,1,87,"9,418.82","-3,405.04","6,013.78",-596.00,"5,417.77",1
20250117,27,3,2,487,"2,291.26","-6,617.15","-4,325.89",-839.03,"-5,164.92",1
20250220,20,1,1,842,755.27,"-5,832.07","-5,076.80",-739.22,"-5,816.02",1
20250313,24,4,1,734,"5,632.76","-5,241.24",391.52,-205.88,185.64,1
20250316,22,4,2,168,"1,369.02","-3,428.82","-2,059.80",-248.77,"-2,308.57",1
20250308,1,4,2,282,"9,341.63","-8,253.51","1,088.12",-351.61,736.51,1
20250217,3,1,1,983,"5,581.89","-1,594.01","3,987.88",-933.14,"3,054.74",1
20250208,12,1,2,644,"1,537.63","-5,036.27","-3,498.64",-420.16,"-3,918.79",1
20250103,11,3,2,362,"5,636.19","-8,067.61","-2,431.42",-66.22,"-2,497.64",1
20250311,24,1,2,193,"6,957.24","-4,883.77","2,073.47",-843.73,"1,229.75",1
20250107,4,1,2,418,"5,543.93",-436.11,"5,107.82",-938.18,"4,169.65",1
20250114,1,4,2,459,"1,421.20","-9,656.11","-8,234.90",-381.81,"-8,616.71",1
20250206,13,2,2,549,"7,326.00","-1,621.94","5,704.06",-888.85,"4,815.21",1
